 300
   95 13649     3
   95 19067     8
   95 12315    10
   12 15599     5
   96  9880     4
   33 17631     1
   33 17057     4
   76  5139     6
   15 16102     3
   21 19049    10
   88 15840     1
   47 13419     1
   33  6323     2
   20 11694     9
   54 16647     1
   96 17911     7
   45  7764     8
   30  9325     4
   78 18124     8
   27 17481     7
   21 11481     9
   41 17358     4
   12  5078     4
   23 15404     3
   71 15509     6
   35  7344     5
   90 13661     5
   98 17129     1
   24 12600     4
   12 17537     2
   49 11309     2
   18  6687     7
    7 17041    10
   43 19111     2
   30 17772     2
    3  7359     3
   75 17180     3
   63 15266     5
   78  7985     8
   90 13719     5
   83 14752     4
   66 19311     8
   36  7576     6
   16 16562     6
   85 11443     7
   90  4660     6
   11 14911     2
   30 14693     4
   19  9472     9
   89 13472    10
   56 12611     1
   40 16439     8
   29 11267     3
   68 13176     5
   62 12281    10
   99  7214     9
    3 16006     9
   51  6379     5
   97  4780    10
   26  9044     3
   63 19403     7
   45 11576     2
   44 11218     9
   69 16882     6
   87 11124     4
   74  9427    10
   72  4678     8
   62  8741     6
   36  5131     4
   50  8150     6
   51 17947    10
   19 15370     8
   15  7899     3
   87  5960     6
   34 12370     3
  100 14828     9
   76  6107     1
   45  7718     5
   29  9958     3
   95 11065    10
   33 16676     4
   85 18055     3
   34  7941     7
   62  8381     7
   53 11668     8
   95 15708     7
   60 11081     5
   55  8112     6
   45 17574     2
   56 11348     5
   80 12642     8
    7 17414     8
    1 18410     6
   24 19346     6
   76 14733     3
   88  9972     9
   97  9211     5
   47 14898    10
   49 14200     5
   33  9829     9
   96 18534     5
  100 12584     5
   51  5636     6
   11  6870     8
   86 14030    10
   85 13492     9
   11 17185     7
   62 15623    10
   29 16696     3
   39  7580    10
   56  7125    10
   62 13810     7
   24  6073     3
   89 10553     6
   23 17677     3
   76 13228    10
   84  6699     3
   83  9196     7
   30 16826     5
   29  4710     4
   39 16031     2
   10  9906     3
   36 17611     1
   39 14878     7
   34  9690     9
   11 12781     3
   26  5288     6
   30 14387     4
   58  8117     3
   75 14974    10
   62  4653     2
   54  7089     8
   74  7996     4
   13  5776     8
   65  9445     6
   60 17512     3
   97 14754     6
   75  7068     2
   22 13573     3
   26 11888     9
   14 10134     2
   77 16185     2
   87  6136     5
   37 11693     4
   66  7176     8
   10 19300     7
   12  5359     3
   49  9361    10
   93  8933     4
   42 17671     8
   78  9558     4
   31  5401     5
   52  8014     1
   13  7606     4
   69 15766     2
   85 13190     9
   24 15874     7
   95 16541     8
   15  8015     3
   81 19477    10
   69 11953     8
   76  8155     5
   35  7003     7
   43 15435     1
   88  9417     2
   99 11935     2
    3 13385     4
   84  4609     8
   74 14490     4
   24  7395     7
   10 11984     6
   87  5061     6
    1 19066     9
   96 13606     1
   23 12241     9
   67  6679     6
    6 13343     8
   35 13086     2
   16 11527     6
   98 17763     1
   76 11195    10
   93 16571     9
   29 18651     6
   28 14695    10
    5  4615     3
   98 14855     8
   12  8323     9
   29 15976     9
   92 11833     5
   26 11824     1
   10 15891     8
   61 19272     2
    2 15466     5
   44 18380     5
    4 15144     3
   90  5320     7
   43 10753     7
    7  8966     7
   74  5415     4
   16  5681     1
   31 11848     3
   83 12885    10
    2  6228     6
   31 11352     2
   78  6929     1
   25 13956     4
   98 13518     7
   84 15758     8
   59  7480     6
   13  5483     3
   82 13959     9
   35 14161     5
    5 17540     1
   10 13047     5
   62  9294     5
   10 17642     4
    7  8340     2
   74 13103     3
   38 14055     3
   99 15659     7
   99  5365     4
   47 10383     1
   60 15369     8
    1 16317     9
   91  9201     5
   63 10951     1
   90 17124     5
   34 15441     2
   70 15404     7
   63 18026     9
   49 16608     2
  100  7689    10
   45 11349     9
   51 18323     7
   31 14528     1
   23 13764     9
   75 12716     1
   28  8483     8
    6  9960     7
   34 15682     7
   40  9452    10
   88 19406     5
   69 10281     1
   45  7430     1
   97 12891     9
   30 15061     5
   55  5510     4
    4 16717     1
    3  8601     8
   93 15052     6
    3 12814     7
    2  9453     2
   40  5872     6
   62  8620     5
    2  6207    10
   30 10560     1
   25 15057     5
   91 18818     5
   63  6438     2
   94 10899     2
   54 17281     4
   12 18533     3
   93 14075     2
   98  9067     3
   63 17293    10
   24  9040     3
   20 18318     2
   38 10447     1
   51 13010    10
   26  8715     8
   71  6567     7
   91 17949    10
   13  8558     3
   39 12334     8
   36  5817    10
   10 16935     2
   69  7833     3
   90  6814     4
   14 14090     2
   72 11921    10
   83 17352    10
   16  7341     8
   73 16860     2
   22 18710     6
   77 11447     2
   74 18554     1
   52  9708     6
    2  6942     7
   65 17809     6
   15 11633     8
   95 13328     9
   18 15527    10
   27 10603     1
   88  7840    10
   16  5032     2
   89  8334    10
   11 12367     2
   35 18836     3
   26 14267     1
   62  5814     1
