 300
   29 11177     8
   82 14091     3
   36 10358     8
   40 13324     3
   86  9174     7
   36  4089     8
   40 10445     9
   64  6955     5
   79 14647     2
   75  8355     7
   64 11569     4
    9  4686     7
   51  5006     5
   99  3202     4
   69  4268    10
   39 13627     4
   36 14762    10
   59  5694     2
   40 12091     7
   52  4382     7
   64  4459     3
   54  3294     9
   22  5536     2
    6 15146     9
   62  7980     4
   16  7527     7
   12  7492     9
   69  8126     7
   13 15027     8
   56 11172     1
   12 14331     9
   42 10979     5
   37 10038     3
   47  9465     7
   81  9079     8
   23  3988    10
   83 10510     4
   21  4299     6
   86  7900     5
   61  9932     5
   95  9611     3
   49  4244     8
   70 11575     2
   46 11574     7
   47  4403     2
   39 12799     1
   85  9976    10
   83  3941     2
   98  3269     3
   24  6842     7
   35  5280     8
   61  4685     5
   78  7092     5
   57  7773    10
   67  4606     3
   39 12029     9
   72 12256     6
   79  9054     2
    7  4930     6
   85 12059     4
   34  5001     2
   18  4037     4
   27  7813     8
   71 11995     5
   65 10458    10
    8 13849     5
   93 12940     4
   48  5744     3
   28 15104    10
   78  5615     8
    9 12633     8
   23  9491     3
   27  6815     6
   79  8983    10
   69  5840     9
   74  8175     7
   18  6558    10
   53 12772     9
   56  9072     8
   15  6784     2
   76  4389     5
   91 11308     6
   76  8425     7
   54  8438    10
   47  3856     5
   43  9987    10
   92  5242     8
   19 13069     1
   21  3816     1
   99  7129     4
    3  9903     4
   55  5773     2
   17  8122     7
   30 14673     2
   25 14725     6
   82  3356     7
   37 13297     6
   18 12441    10
   30  6056    10
   65 13177     6
   96 15012     7
   39  3464     7
   87  7443     8
   22  6603     2
   17  9404     6
   56 10240     7
   95 11734     9
   35 12918     6
    8  7787     5
   51  5581     7
   49  4477     8
   84  9133     9
   41 13846     2
   24  9858     4
   37 14527     8
   87 14658     7
   67  4621     3
   29  4545     6
    5 12503     8
   87  5393     3
   28  8631     9
    8  7181     1
   41  8123     5
   45 13709     6
   37  6630     2
   66  7624     1
   27 14021     2
   73  4702     8
   83  4840    10
   57  4853     1
   37 14836     4
   78  4628     7
   95  5273     8
   24  7055     1
  100  8187     9
   12 11633     4
   80 14251     8
   95  4697     7
   46  9327    10
   87  6813     2
   45  7234     3
   95 10761     7
   70 12902     1
   86  5856     5
   19  5395    10
    7 12205     9
   72  5290     2
   85  6972     3
   36 13707     5
   77 14749     9
   71  9322     6
   64  7113     4
   84  6705    10
   11 14401    10
    8  5598     9
   20 10291     1
   77  6801     1
   34  4395     1
   93 11950     9
   59  8597     1
   90  6204     2
   30 11561     2
   37 10182     7
   85  8434     9
   54  3391     2
   37  3144     6
   96  4843     3
   33 14598    10
   31  4798     2
   42 11126     2
   19  6187     1
   76  8988     5
   36  6663     8
   89  3865     2
   61 11800    10
   54  9014     8
   96 13027    10
   32 14046     1
   38 12942     1
   31 11509     4
    8 13571    10
    8  7039     6
   94  3398     7
   92  5052     9
   19  6216     6
    2  5953     6
   11 12300    10
   95  9973     6
   36  7304     6
    4  9025     8
   54  3346     6
   26 10465     7
   33  5362     9
   91 10484     3
   10  3674     6
   87  5710     1
   27 10585     8
    6  5474     9
   19  5084    10
   57 12339    10
   47 13557    10
   38  8228     1
   32  6103     5
   82  4995     8
   27  9049     2
   93 14860     4
   35 10965     6
   22  6851     2
   24 13682     5
   73  8683     6
   53  3136     5
   32 12028     4
   81 12678     2
   47  3491     2
   23 14036     3
   99  3669     7
   48  6400     7
   34 11111     2
   94 10599     3
   84 10661     2
   38  4912     9
   47 10901     9
    9  5901     9
   71  7231     8
   37  6161     1
   19  6532     5
   57  9897     8
   64 13703     9
   24  8962     3
   75 11938     8
   20 10817     8
   71  7294     2
   13  4941     8
   52 13877     2
   53  9246    10
   39 10946    10
   44 13512     6
   88  4986     5
   60 14754     1
   68 11970    10
   60 10625     1
   13 14846     6
  100  8774     4
   40  8079     2
   59  3112     7
   23  7585     6
   39  8705     9
    7  6469     3
   57  3472     7
   32  4079     1
   90 14086     5
   94  5341     6
   79 11937     9
   99  4762     4
   64  9528     3
   16 15055    10
   17  8251     8
   20  4201     1
   79 13533     8
   41 14170    10
   95 13095     9
   98  9126     6
   11  6240     2
    7 14993     7
   50  7779     8
   63 12442     2
   46 10714     6
   94  6067     4
   50 14385     7
    6 10244     7
   61 14993     4
   10  9786     7
   18  9866     2
   60  8542     7
   49 14821     9
   77  9934     8
   82 13084     3
   87  8302     7
   83 13359     1
   38 13513    10
   19  9337     8
   73 12221     6
   32  3629     5
   97  6050     7
   71 13939     9
   95 10114     8
   12  5881     6
   88  6966     7
   15 11272     9
   90  4189     4
   28  5911     7
   10  9143     7
   88 10272    10
   39  9107     8
   17  8911     4
   38 15007     7
    2  6324    10
   62  4401     9
   31  5849     1
   51  5484     6
