 300
   31  4278     4
   27   827     2
   31  1639     3
    1  6158    10
    7  1064     3
   92   285     3
   86  3012     1
    8  2729     4
   13  5431     3
   59   820     3
   94  6140     1
   50  3372     9
   32  6708     9
   70  5726    10
   15   306     8
   77  1637     2
   20  6715     4
   44  3925     4
   54  2989     3
    1  1479    10
   97  6973    10
   33  1922     6
   11  2729     3
   40  1345    10
   53  4018     3
   50  6851     2
   34  6068     9
   48   397     8
    2  3502     1
   27  5402     1
   49  1594    10
   32   175     5
   53  6230     3
   80  3233     3
   32  6334     5
   60  7294     6
   71  3519     5
   18  1740     6
   68  2418    10
   84  1344     7
   76  2561     8
   61   952    10
   34  4717     6
    8  1664     7
   30  6678    10
   48  5024     3
   84  3302     9
   49  5787     3
   91  1344     7
   37  6291     1
   50  7267     3
   88   711     7
   69   608     7
   60  2390     6
   28  2057     7
   22  4627     9
    9  1636     7
   61   519     5
   69  5025     7
   10  5139     8
   87  5922     6
   18  6619     6
   42  5314     3
   40  4546     9
   98  2247     8
   74  4043     7
  100  4234     4
   69  5766     3
   91  5783     2
   67  6652     3
   52  7111    10
   67   739    10
   28  7604     2
   86  4223     5
   74  2403     7
   57  6676     2
   33  1641     8
   57  5705     5
    6  4858     4
   24  2985     4
   93  4391     5
   55  4519     7
   12  3697     1
   62  5000     2
   15  6910     2
   39  5754     7
   84  2021     1
   23   941     9
  100  6274     2
   53  7046     7
   33  6080     7
   87  4590     7
   70  6060     3
   75  3789     9
   27  1530     6
   67   701    10
   48   226     6
   26  5765     9
   35  6467     3
   39  6010     7
   92  4811     2
   87  5973     3
    5  6750     7
   19  4809     4
   72  2590     7
   78  1547     3
   76  3880     5
    5  4232     5
   35  7253     8
   82  1133     8
   28  7217     9
   27  4039     2
   36  5653     5
   40  3309     9
   89  1433     4
   50  4958     6
   79  1457     5
   72  3454     4
   73  5899     5
   78   126     7
   24  2895     1
    6  4373     1
   65  4716     4
   94  1349     3
   80   556     9
   91  6247     9
   61  2050     3
   28   783     4
   16  4406     7
   96   912     5
   66  6794     1
    8  1612     8
   82  6886     8
   70  5938     8
   26  6422     1
   54  1871     4
   48  7485     1
    2  2696     6
   58  6103     9
   82  7133     8
   83  3830     3
   86  5715     7
    9  3566    10
   19  1878     8
   26  1418     6
   97  5000     3
   69  6836     4
    4  2876     1
   69   848     7
   42  5129     8
   82  3002     7
   93  3744     7
   47  1897     8
   46   113    10
   86  5094     9
   27  2453     7
   36  6361     8
   46  7144     1
   54  3237     1
   51  3161     5
   42   451     6
   20  2425     1
   58  4773     3
   23  7337     3
   90   757     8
   84  3589     4
   77  1603     7
   37   637     9
   86  6286     9
   35   100     6
   18   165     6
   68  2511     2
   21  5816     2
   27  3731     5
   87  4389     9
   46  7234     8
   23  1125     8
   55  3619     3
   49  2505     8
   92  1974     4
   96  1143    10
   30  5507     4
   84  5719    10
   43  3040     8
   76  5621     4
   70  3207     9
   69  5494     4
   11  4376     2
   16  2746     9
   23  1125     4
   62  7538     6
   57  3198     5
   42  3551     5
   20  4706     9
   79  2930     8
   31  4309     3
    4   689     2
   56  4533     4
   68  4946     1
   89  6976     1
   90  4634     9
   86  5111     7
   57  1882     2
   10  2844     1
   12  1237     1
   43  6271     1
   56  2473     9
   35  2363     9
   98  2285     3
    4  4978     6
   26  4338     2
   94  3428     2
   34  2880    10
   10  2451     2
   36  6469    10
   10   896     3
   79  5659    10
    5  4357     4
   20  5273     4
   94   799     9
   27  5483     8
   82  5205    10
   50  3997     3
   69  1428     2
    2  2305     8
   29  6928    10
  100  5737     5
    5  2995    10
   84  3855     4
   68  3078     5
   94  2366    10
   74   883     3
   53   583     2
   51  4248     1
   84  3728     4
   65  1821     3
   94  2913     1
   39  6202     2
   99  4184     1
   91  5199     4
   43  3575     7
   25   916     3
   84  1022     6
   77  6456     7
   34  3368     4
   19  7491     5
   86  7352     9
   13  1421     3
   23  4242     8
    6  5019     3
    7  2221     1
   50  2120     5
   87  2619     3
   56  6219     4
   19  3549     7
   88  4924    10
   85  5541     3
   19  1680     1
   93   314     9
   69  1790     7
   86  4759     6
   86  2680     8
   42  2674     9
   38  5343     8
   37  6928     9
   25  6403     2
    2  7164    10
   30  2235    10
   64  4999     3
    1  3742    10
   20  7435     3
    6   968    10
   25  4658     2
    4   851     8
   83  7425     6
   59   421     6
   22   736     3
   68  7171     5
   72  1842     8
   45  4979     1
   73  4585     8
   78  4063     9
   95  7100     6
   60  7204    10
   34  2677     2
   14  3043     2
   48  4523     9
   18   612     5
   32  4724     3
   41  4837     8
   86  2403     2
   17  1877     9
   27  7517     5
   28  5078    10
   55  7220     6
   63  6839     4
   53  3875     2
   56  6778     5
   92  1469     3
   16  1269     4
