 300
   21 10524    10
   58 13868     5
   22 14513     6
   25 13017     7
   90 12923     4
   61 10871    10
    2 12429     3
   41 10159     4
   19 12499    10
   13 11339     4
   74  9224     6
   37 12639     2
   47 12683     3
   13 13704     7
   66  8922     7
   63 12109     1
   44  9045     3
   57 12414     6
   13 14325     3
   22 11499     2
   30 13070    10
   90 10159     9
   80 12414     2
   52 12939     2
   32 11728     9
   57 11871    10
   35  8852     2
   10 13458     4
   33 12197     4
   53 12585     9
   24 13044     5
   54 13879     4
   11 11714     4
   45 12819     1
   79 12158    10
  100  9899     8
    6  8952    10
   80  9849     3
   40 11217     2
   24 12609    10
   93 12346     7
   14 11599     7
   60 10510     1
   39 10291    10
   26 10564     4
   25 10590     8
    1 13559    10
   70 10768     6
   82 14163     3
   13 13146     2
   91 13425     8
   11 12495     3
    3 14463     1
   70 11101     9
   62 10695     5
   34 11453    10
   27 14130     9
   97 10706     6
   43 10172     4
   59 11588     3
   49 14449     5
   67 14375     8
   13 10729     7
   60 11424     8
   12 12455     8
   91 14045     7
   59 12482     6
   17 12565     7
   71  9156     9
   99  8960     7
   41 10436     7
   63 12661     5
   12 11717     3
  100 12104     8
    1 14110     5
   38 13440     6
   25 13853     5
    2 12931     4
    7  9469     2
    6 13277     8
   15 11338     6
   98 14053     9
   17 11033     1
   17 11063     7
   68 10415     8
   78 12887     6
   50 13674     7
   94  9806     7
   75  8854     1
   93  9108    10
   53 12552     9
   23 14461     6
   60 14641     7
   65 14439     5
   82 11147     4
   71 12358     4
   55 13746     1
   41  8890     9
   87 10185     1
   26 14060    10
   40  9009     5
   28 11779     8
   88 11982     5
   51 11885     8
   27  9145     5
   89 11354     9
   89 10586     3
   52 14156    10
   90  9547     3
   95 11214     4
   58 12694     8
    5 12043     8
   92 10528     3
   74  8989     8
   22 14265     5
   60 12101    10
   52 13035     3
   71 13201     2
   53 13066     6
   26 13048     4
   64 13467     1
    5 10879     5
   49 12770    10
   23 13370     8
   69 10580    10
   31  9179     3
   93 10989     2
   24  9588     1
   72  9228     1
   80 12332     3
   50  8909    10
   11  9396     6
    7  9373    10
   37 12050     5
   61 12439     4
   34  9676     5
   26 14563     3
   49 14184     7
   86  9093     4
   16  9371     5
   44 10659    10
   43 12946     1
   20 12573     3
   36 12346     3
   17 13094     9
   41 12100     8
   95  9709     3
   68 11390     2
   12 10562     9
   47 13933     8
   94  9699     6
   76  9291    10
   52 10074     3
   42 13628     5
   98 13819     7
   21 11813     2
   73 13966     7
   91 10069     8
   45 12559     2
   44 14352     8
   71 13560    10
   94 12627     2
   54  9010     4
   78 14091    10
   31  9939     6
   15 12607     7
   11  9029     4
   56  9764     9
   64 12052     3
   97  9280     8
   71 10293     3
    7 13870     3
   40 13385     8
   91 14025     6
   42 11478     5
   56 11740     7
   31 11386     4
   37 12346     7
   24 14289     8
   43 13106     2
   84 11541     5
   17  9250     3
   18 13555     1
   35 12774     7
   59 14037     8
   16 12636     8
   55  9848     9
   32 13264     4
    7 13863     6
   99 13566    10
   75 12878     1
   77 12685     6
   93 11455     2
   28 13046     5
   54 12038     5
   23 12553     7
   43 10915     1
   65 12225     9
   78 13475     5
    6 14125     3
   61 12664     6
   49  9029     8
   12 13257     6
    1 11310     4
   39 14212     3
   54  9997    10
   56 14209    10
   69 10860     7
   90 13501     7
   79 13760     8
   12  9227     8
   73 10303     2
   96 14168     1
   29 13941     9
    8 14235     9
   55 13466     8
   44 11838     6
   62  9345     7
   86 11992     2
   50 10963     2
   61 14069     6
   60 10131     2
   27  8910     7
   54 10786     7
   88 14336     7
   80 12106     1
   76 14497     4
   30 10512     7
   45  9593     9
   54 13233     8
   35  9899    10
    6 13415     5
    2 13421     5
   47 14314     5
    6  9987     8
   40 12895     8
  100  9573     5
   61  9458     7
    9  9016     4
   90 14232     2
   40 14376     5
   20  9402     2
   63  9797     3
   36 13806     5
   48 14502     1
   70  9293     1
   90 12534     3
   92 11602     6
   32  9796     8
   75  9787     4
   42 13724     7
   92  9127     3
   35 11077     6
   68 13792     4
   46 11072    10
   23 10674     2
   48 11160     4
   21 10830     4
   52 12345     9
   92 11912     3
   74  9325     1
   87 13402     8
   98 10589     7
   76 13905     6
   33 12978     3
    3 11735     5
   15 12061     4
   33 13709     8
   64 12351     2
   24 12236     8
   22 13203    10
    4 11989     6
   43 12797     9
   84 14158     3
   39 11057     1
   91 12561    10
   54 14610     4
   28  8853     3
   82  9424     5
   85  9668     1
    3  9799     6
   23 14307     2
   76  9953     4
   37 12034     2
   91 13361     6
   21 12183     3
   60 13867     3
   38  9783     9
   42 14172     6
   12 11473     1
   30 12853     2
   16 14656     7
   98 10137     9
   27 14600     9
   91 13822     3
   31 14273     2
   30 11597     4
    6 11144     6
   64 13244     9
   93  9210     5
