 300
   16  3300     7
    1  6143     1
   41  6726     6
   58  7438     7
   35  6889     5
  100  4641     2
   55  7131     6
   21  6338     9
   33  2963     3
   92  3281     7
   85  7224     6
   96   357     6
   31  4696     5
   42  3049     1
   37  6750    10
   72   850     2
   15  6237     2
   74  6807     5
   11  6015     5
   80  3413     2
   94  6592     9
   82  7227     6
   65  3796     4
    2  7252     2
   31  6471    10
   67  2373     3
   73    41     2
   57   649     9
   98  6826     9
   81  4411    10
   49   169     7
   13  2687     5
   82  3115     1
   89  6895     2
   71  2687     2
   17  2566     5
   89  4098     4
   25  2379     7
   37  1465     4
   21  7061     7
   17  5660     4
   21  1251    10
   16  7418     3
   47  2918     9
   63  4301    10
   53  6730     2
   18  3768    10
   77  3099     1
   27  6099     7
   29  2345     5
   57  6512     3
   21  5252     5
   10  2133    10
   21  2870     6
   22  5065     6
   41  1166    10
   87  5243     9
   94  5107     8
   97  1815     9
   85  4631     8
   74  2080     8
   45  1984     5
   97  7319     3
   55  5195     8
   34  1441     7
   67  2567     4
   72   323     3
   22  5539    10
   92  4947    10
    8  1789     6
   43  5162     7
    8  3168     4
   29  3040     5
   59  5142     9
   54  6087     2
   91  7341     5
   12  4434     1
   72  2417     2
   68  3002     5
   39  3094     7
  100  4762     6
   25  2075     7
   59   907     1
   10  6896     6
   45  4945     3
   80  5973     7
   50   623     5
   32  2750     1
   73  3642     4
   47  2438     3
   16  7382     8
   47  5722     2
   91  4423     8
   12  7262     1
    2  3478     9
   25  5864     4
   79  2391     4
   73  3801     1
   47  3964     4
   70  7338     4
   81  5590     7
   90  1688    10
   78  3068     7
   10  1192     2
   48  6830     8
   32  1716     8
    1  1095     6
   60  3825     9
    3  4133    10
   69  4097     1
   98  6919     5
    3  1457     5
   93  6172     8
   56   388     6
   13   914    10
   37  3679    10
   35  6362     2
   63  1537     5
   69  6430     1
    8  2565     6
    9  3976     8
   84  6373     9
   55   848     7
  100   960     5
   96  6196     9
   56  4326     6
   24  6825     8
   74  1148     2
   29   689     6
   71  3350     1
   44  1047     6
   10  6280     3
   60  5038     1
   21  4116     2
   19    34     4
    8  4430     9
   52  5832    10
   19  1129    10
   67   816     7
   55  2527     9
   87  5226    10
   64   297     2
   58  3984     4
   79  3960     7
   20   686     7
   70  4898     4
   16   200     7
   54  7048     9
   32  6436     8
   84  6630     8
   62  2174     4
   41  2973     6
   68  5565     6
   16  3022    10
   40  3934    10
   63  4322     4
   72  7349     5
   64  3320     8
   36  5471     6
  100   600     1
   34  6671     9
   79  6519     1
    9  6880     3
   94  4271     9
   99  3196     3
   28  6915     7
    1  1262     7
   51  1590     2
   47   605     6
   68  2079     4
    5  4117     1
   34  5832     6
   31  2377     5
   63   662     4
   13  2353     3
   50  3063     1
   32  5560     8
   28  2554     9
    4  2672     9
   64  4558     6
   12  1746     6
   65  4847     3
    4    93     1
   79  7311     2
   81   430     3
   43  4027    10
   41  4194     5
   52   341     8
    7  7348     8
   76  2227     1
   52   941     8
   41  6580     6
   55  1307     2
   61   383     1
   34  3413     5
   54  4504     4
   88  7298     8
   34  4675     1
    4  6094     6
   34   465     3
    1  6755     5
    9  2772     6
   67  6297     9
   32  1693     9
   71  3434    10
   80  1211     1
   82  4756    10
    3  1556     8
    7  3766     9
   86  7429     9
   66  6114     3
   19  5512     5
   51  4837     2
   70  6207     3
   97  5384     6
   31  5268     4
   13  2796     3
   37  2140     1
   83  5609     1
   19  2706    10
   13  4367     1
   34  6551     9
   59  1847     6
   67  5675     2
   94  6934    10
   92  5260    10
   21  2740     6
   82  6794     7
   26  2497     1
   24  1395     1
   16  7259    10
   27  1814     5
   33  4168     7
   83  6117     8
   59  3507     4
    4   163     7
   62  7329     9
   40   825     4
    6  1720     4
   69  3656     8
   26   815     3
   72   396     7
   87  1729     2
   76  5652     4
   41  6604    10
   83  7114     8
    6  3481     7
   53  1961     3
   20  1816     8
   88  1652     8
   71  4667     3
   32  6183     9
   21   764     7
   30  6515     8
   99  4420     1
   15   260     6
   22  4337     7
   20  7161     6
   97  7055     3
   47  6835     8
   44  1118     7
   12  6876     3
   74  1210     3
   76  5286     3
   95  5555     1
   32  4717     6
   79  5450    10
   56  5445     9
   72  5542    10
   85  7170     4
   24  1663     6
   97  6358     2
   56   127     1
   11  3393     8
   72  4571     5
   96  6731    10
   93  3068     5
   78   614     2
   49  1254     2
   12  4884     2
   65  2267     9
   20  5922     4
   44  3629    10
   86  3032     5
   49  4999     2
   43   611    10
    1  3292     1
   70  1898     9
   63   333     6
   98  2909     3
   17  1294     6
    6  1451     2
    9  2346     5
   90  2504     8
   81  6738     5
    4   462     5
   22  7222     4
   60  4749     5
   59  5908     4
   94  5326     3
