 300
   31  8218     2
   45  8283     3
   85  8756     2
   44  8262    10
   71  9531     1
   46  7742     5
   53  9338     6
   57  9928     6
   71 10202     6
   38 10519     2
   27 10700     6
   20 10011     5
   24  8428     5
   34  8256     1
   48  9730     8
   85  8543     9
   86  8818     1
   90  8793     9
   96  8842     7
    5  9081     1
  100  7671     1
   15  9406     4
   62  8359     7
   97  9672     9
   66 10526     5
   71  8020     1
   95  8681    10
    7  7677     5
   99  8799    10
   26  8169     8
   12  9027    10
   29  9365     1
   70  8800    10
   96 10131     1
   72  9975     1
   41 10679     1
   42 10221     5
   25  8598     7
   97  9892     6
   13  9707    10
   63  8401     9
   24  9876     2
   33  9002     5
   86  9177     3
   58 10479     3
   80  8016     3
   70 10067     1
   44  8582     3
   70  9157     2
   66  8193     8
   48 10011     4
   69  9175     2
   80  9947     1
    9  7654    10
   65  8132     1
   46  9757     6
   80  8022     1
   60  9160     1
   52  9782     1
   79  9168     1
   85  9677     8
   64  8094    10
    7  7818     2
   55  7762     8
   60 10573    10
   79 10140     2
   95  7725     8
    2 10078     5
    4  8023     8
   92  9964     4
   15  9070     5
   66  8771     7
   16  9125     6
   48 10419    10
   52 10296     9
   73  8888     8
   27  7720     2
   22  9647    10
   16  9818     1
   96  9225     3
   87 10188     7
   64  9113     4
   65  7684     5
   67  9420     8
   73  9114     4
   30  8164     6
   13  8462     4
   52  9483     4
   89  9671     6
   65 10591     4
   30  7936     4
   74  8633     4
   29  7970     4
   37  8102     5
   28  8742     2
   88  7827     4
   16 10590     6
   23  8814    10
   90 10252     8
   20  7897     4
   14  8063     4
    4  8606     3
   86  9015     1
   29  9535     9
   51  8310     2
   37  8595     9
    2  7708     7
   78  8378     3
   58 10590     8
   18  9873     7
   74  9950     6
   45 10063     4
   81  8271     1
   38  9982     1
   12  8767     2
   53  9732     4
   67 10493     6
   25  9576     6
    5  8500     7
   56  9448     2
   89  9452     9
   35  8784    10
   29 10428     6
   17  9769     2
   72  9233     5
   57  8455     7
    5  9943     6
   87  9107     1
   79  9617     6
   94  9479     3
    7  9351     5
   93 10027     9
   97 10433     5
   92 10714     5
   22  8847     8
   48  8028     7
   28  8594     3
   24  8903     4
   25  8753    10
   86  8469    10
   41  8061     1
   98  7987     5
   31  7816     4
   22  8679     2
   36 10316     6
   42  8930     6
   75  7696     5
    3 10093     1
   66  7791     1
   79  8544     2
   58  8826     3
   55  9590    10
   14  9675     2
   87  8539     8
   72  8643     2
   85  8192     6
   44  9341     4
   76  7871     7
   72  9646     6
   22  8243    10
   70  9698     9
   78  8282    10
   15 10618     9
   67  9415     4
   69  8281     4
   36  8749     6
   14  9790    10
   97  9222     7
   59 10000    10
   39  7828     9
   82 10038     7
  100 10409    10
   37  8162     4
   12 10201    10
   21  8373     2
   72  7763     9
   54  8416     5
   96  8416     6
   74 10204    10
   20  8555     6
   74  9307     7
   32  8315     2
   74 10492     5
   87  8266     9
   19  9202    10
   45  8420     6
   72  8806     4
   62  7828     4
   20  8639     2
   43  7737    10
   84  8418     3
   90 10684     1
   21  8366     9
   98  8320     1
   56  9384     4
   90  8995     3
   34  9417     7
   69  8459     4
   86 10564    10
   93  8701     6
    7  8634     3
   68  9887     6
   93  8395     6
   43  9144     7
   80  9373     5
   14  9115     7
   15  9254     6
   33 10137    10
    9  9879     2
   89  8743     5
   52  7976     5
   82  8470     9
   21  9405     7
   26  7753    10
   69  9084     7
   39  7891     7
   70  8520     5
   41 10238     1
    1  8067    10
   90  9506     6
   83 10322    10
   84  8832     3
   79  9475     6
    4  7973     9
   82  9499     4
   34  8143    10
   93  9315     2
   16  8200    10
    3  8949     4
   78  9164     1
    9  9249     6
   10  9931     6
   45  8335     6
    1  9991     1
   53  8359     3
   24 10055     1
   14  8390     7
   67  9961     8
   57  9476     1
   22 10616     9
   55  7988     3
    9  9799     5
    4  8371     8
   75  9741    10
   34  9900     5
   73  9803     5
   14  9980     6
    4  7704     9
   13  9325     5
   14 10394     6
   94  9558     5
   96  8932     5
   98  8510     9
   73  8318    10
   99  9252     3
   79 10357     2
    7  8808    10
   91  7851     4
   94  7841     2
    9 10105     3
   68  9362     4
    2  9437     7
   19  9320     9
   13 10045     9
    3  8713     8
   71 10026     1
   37  9384    10
   16  9451     5
   38  9272     8
   94  8145    10
   38  9351     3
   92  9608    10
    2 10291     5
   41 10070     1
   67  8633    10
   36  9475     9
   13  9158     5
   81  7898     5
   39  9527     7
   26  7767    10
   94 10640     1
   32  8370     1
   21  9046     4
   91  8435     9
    4  9036     1
   19 10646     6
   70  8076    10
   10 10191    10
    9  7781    10
   64  8264     2
   19  9581     3
   77  9491     3
   66 10049     9
   37  8185     1
   89  8820     2
   68  8046     6
    7 10559     1
   26 10552     1
   84  9844    10
   45  9115     9
