 300
   18  8984     4
   32  2694     1
   94  7280     8
   58  8000     7
   29  8341     6
   24  6063     3
   92  1778     5
   22  8069     9
   70  2064     3
   94  3739    10
   87  1530     5
   70  3223     3
   20  1943     9
   34  7593     6
   18  9248     4
   67  8792     7
   54  1204     1
   81    15     8
   13  1218     7
   18  3314     8
   76  6866     2
    6  4752     3
    2  1800     3
   84  4345     8
   54  3085     3
  100  3147     5
   66  5702    10
   82  7395     2
   14  2355     9
   93  1977     5
   34  5411     9
   31  1912     3
   24  4671     5
   27  3263     6
   88   485    10
   52  3585     1
   51  9326     8
   79  2263     4
   73  2226     9
   20  1963     1
   73  6002     3
   60  3757     3
   89  5186     3
   92  7946     2
   93  1922     9
    7  5007     7
   59  7311     9
   47  3127     9
   87  5022     4
   71  8529     5
   64  6441     7
   63  2461     5
   76  3854     7
   66  8242     9
   46  6806     3
   29  6939     9
   65  1961     3
   11  3080     3
   11  4906     1
   78  4317     2
    4  5057     7
   45   889     9
    9  6229     5
   28   301     2
   71  4153     5
   96  6715     4
   79  3886     2
   22  4051     2
   75  8978     7
   52  6113     1
   41  6015     3
   47  5553    10
   11   442     4
   30  1773     5
   38  4071     2
    4  2365     2
   36  6781     1
   96  1954    10
   50  5492     1
   23  2375     5
   67  1056     5
   14  2506     7
   85  4836     9
   42  4910     2
   79  1320     5
   30  2215     2
   71  2422     1
   44  3282     8
   41  5295     4
   82  7329     1
   22  7599    10
   44   925     1
   26  8218     9
   30  4401     4
   72  1226     2
   97  2943     4
   26  1688     8
   50  5113     3
   18  6995     6
  100  1239     4
    2  1798     4
   59  3583     8
   47  6792     4
   13  2240     7
   88  5356     3
   84  1436     6
   17  4606     8
   24  2709     4
   80  3391     5
   67   670     8
   46  5085     8
   46  4447    10
   80  3177     5
   30   494     7
   88  9358     1
   58  4497    10
   60  2709     8
   59  2353     1
    2  7779     7
    1  8005     2
   41   254     2
   23  5951     7
   45  8930     2
   66  8473     1
   53   925    10
   16   729     3
   63  1989     4
   78  2614     7
   66  5842     6
   81  8984     9
   78  3853     1
   67  7641     9
   39  3140     6
   24  1217     5
   80   454     5
   26  8496     8
    8  2654    10
   96  5060     3
   50  1778     1
   87  6045     5
   62  5731     1
   95  6864     9
   33  1064     4
   41  8908     5
   25  7359     5
   21   995     5
   99  3977     4
   85   641     2
   79  3348     5
    1  2329     1
   85  8646     3
   19  3602     6
   23  8281     7
   30  8148     5
   85  2648     6
   76  9206     7
   45  8877     7
   48  4637    10
   53  2392     4
   11  5292     2
   28  4194     8
   31  6246     4
   77  3505     1
   66  7334     4
   54  7464     9
   57  3959     5
   92  6402     2
   62   690     8
   52  9019     8
   41  8181     3
   49  6735     2
   14  5322     8
   36  5618     1
   81  7800     6
   54  4803     2
   60  3549     5
    2  8795    10
   53  8781     6
   44  4190     7
   81  2716     5
   53  1682     7
   29  3408    10
  100  6319     1
   76   536     4
   58  2129     4
   84  8967     7
   51   314    10
    3  1579     1
   31  4176     6
    4  2707     3
   13  6872     3
   59  8370     4
   35  8953     7
   90   949     3
   24  6276     7
   88  6990     5
   46  4909     8
   16  3251     9
   50  7680     2
   98  4500     5
   57  2005     1
   98  4987     4
   11   395     2
   92  7623     1
   79  3359    10
   65  5199     4
   52  1744     6
   80  2727     9
   18  4552    10
   96  5935     3
   60  5443     4
   70  6235     6
   24  9344     2
   59  2334     4
   46  6771     9
   82  2045     6
   43  1874     1
   97  7086     9
   85  3625     6
   74  6050     7
    1   365     1
   97  1069     9
   32  4993    10
   35  9319     7
   87  2018     1
   56  1841     7
   23  6881     2
   33  6927     9
   71  5093     5
   72  5133     3
   30  2000     4
   28  7098     5
   69   693     7
   41  2396     6
   19  5293     6
   47  4052     6
    5  7595     9
   70  7038     2
   27  6780     5
   22  2720     9
   66  3545     4
   86  2795     8
   92  8955     4
   89  3461     6
   45  5130     2
   38  6299     3
   71  5506     1
   87  7004     2
   34  3957     1
   55  9132     6
   61  3627     8
   34  4323     1
   52   773     4
   92  8620     8
   68  4214     8
   39  2792     5
   48  1034     4
   91  1668     9
   71   292     4
   18  6127     8
   62  6801     2
    1  2293     7
   45  3797     3
   31  7495     9
   42  4690     2
   64  9090     9
   78  2119     4
   47  2858     1
   34  6701    10
    4  8899     9
   69  5578     9
   99   818     4
   90  2267     6
   60  5106     2
   88  4279     9
   34  7398     8
   98  1977     4
   58   358     9
   21  4974     9
   31  5934     4
   13    62     5
   81  8602     7
   65   830     5
   64   836     9
   73  7794     4
   33  5044     3
    3  3629     4
   20  8828     7
   23  6712     1
   73  3922     7
   38  5527     5
   84  4086     3
   74  6216     3
   83  9325     7
   15  2153     1
   15  1478     4
   46  8988     6
   92  4273     5
   61  4336     5
   79  6261     5
