 300
    8  6220     2
   48  7369     3
   30  8989     1
   68  6427     8
   54  9800     9
   70  7248     7
   48 11228     4
    6  7938     6
    7  6323    10
   78 11825     9
   78  6268     6
   12 10025     4
   32  8821     7
   58  7378     4
   56  8259     9
   72 10925     8
   10  8907     8
   33 11255     6
   26 11477     3
  100  8773     7
    8  8102     3
   98  8025     5
   55  7921     2
   30  7841     7
   42 10257     3
   40  6173     8
   60  8680     3
   24  8745     2
   23  8133     6
   60 11637     6
   45  9749     1
   31  8347     8
    7  6991     9
   74  6724     2
   98  8768     5
   61 10785     7
   44  7965     8
   46  7981     9
   67  6708     2
   51  8281     7
   24  7791     7
   44  6970     8
   62  6292     1
   55 10606     4
    2  8341     2
   17  8544    10
   27  9517     2
   12 11241     9
   50  7784     5
   52  8979     5
   12  7999     6
   57  9880     8
   49 10997     9
   67  9913     8
   87 11714     4
   91  9240     2
    6 10080     5
   46  8379     7
   14 11978     3
   28  6199     1
    5  8002     2
   58  9712     3
   58  8539     8
   12  8986    10
   32 10429     4
   56 11300     3
   73  7757     7
   76  6380     2
    1  7267     2
   39  8458     8
   26  8655     9
   24  9052     9
   83  9421     6
   87  8940     9
   79  7643     3
   84 11756     7
    4 11477     8
    5 11153     4
   96 10982     6
   53  7246     3
   57  8117     9
    7  6967     1
   10 11119    10
    6  7100     7
   73 10874     9
   96 10819     4
   96 10333     8
   78  8940     3
   41  7184    10
   10 10296     1
    6  9132     3
   46  9180     2
   67  7994     4
   64 11665     1
   58  6152     2
   99  6409     8
   20 10950     4
   30  7902     8
   74  6783     9
   20  6203     5
   69 10353     6
  100  9431     7
   44  9248     4
   51  7760     1
   86  6356     6
   22 10885     6
   35  7501     8
   90 11827     4
   27 10023    10
   30  6469     3
   43  7059     6
   83  6126     8
   36  7430     4
   52  6164     6
   88  7220     4
    8  6290     2
   48 10976     9
   83 11546     2
   86  9223     4
   89  6146     9
   93  9828     2
   92  6341     7
   34  9320     1
   60 11816     6
   56 11999     8
   92  9465     2
   58  6211     3
   75 10935     1
   22 11360    10
   32  6987     1
   95 11131     6
   90  9699     5
   31 10411     8
   38  8364     9
   40 11453     6
   17 10761     3
   59  7235     5
   75  6940     3
    6 10573     6
   86 11252     4
    4  7403     5
   48 11626     2
   68 11371     1
   40  8827     8
  100 11783     7
   55  6576     4
   48  9110    10
   47 10745     6
   38  6108     6
   34  6319     4
   35 10884     5
   30  9929     8
   26  6653    10
   69  8190     5
   90  9730     3
   81  6637     8
   60 11648     7
   47  9934     5
   56 11566     8
   81 10994     6
   79 10915     6
   50 10682     4
   70  8679    10
   10  9312     3
   87  7032     3
   10  8117     6
   26  8058     6
   46  8260     7
   84  9051     8
   32  6617     2
   31  7497    10
   88 10447     2
   80  6228     3
   99  6854    10
   28  7259    10
   80 12004    10
   54  7424     4
   75 10363     9
   26 10734     6
   91  7525     9
    8 10675     2
   61  9604    10
   21 11447     7
   33 11321     2
   29 11787     4
   10  9163     9
   14 11952     9
   88 11421     1
   57  7083     3
   69 11503     7
   69 10400     6
   35 11991     9
   18 10170    10
   39  7064     5
   45  9288     2
    5 11196     3
   49  9175    10
   71 11340     7
   51  7441     9
   33  6212     8
    3 11950     8
   82  8932     8
   20 10653    10
   82  6164     1
   80  9779     8
   47 11905     9
   62  6154     1
   33 11196     2
   22 10254     8
   87 10882     6
   24  6707    10
   29  8914    10
   48  8471     5
   44  6139     6
   62  8221     2
   76  8244     9
   54  9296     5
   75  8158    10
   64  7650     9
   11 10373     8
   44  7647     7
   32  6036     4
   45 10349     6
   61 11811     7
   71  7094     9
   90  7623     7
   66 10992     9
   19 10262     9
   60  6949     4
   16  6419     7
   51 10468     6
   62  6885     2
   98  9345     5
   71  9106     6
   44  7042     3
   77  7109     3
   17  8997     4
    5  7189     3
   10  6291     4
   39  7236     2
   92  6057     8
   33  6991     4
   68 10143     2
   39  8521     2
   77  7124    10
   29  6349     3
   14 10758     1
   31 10414     4
    4  8501     3
   78  6394    10
   41  8772     1
   47 10142     9
    9  6423     4
   86  7107     7
    7  9938     6
   80  7510     2
   75  8724     4
   73  8915     4
   98 11766     1
   34  9666     7
   89  9328     1
   49 10219     7
   95 10544     9
   86  6658     6
   19  7310     2
   38 11580     1
   62  7761     8
   36 10301     6
   42  6755     3
   71  8046     2
   74 11530     8
   33  6805    10
    4  9030     5
   41  9659     9
   72  9319     2
   80 10148     4
   69 10002     1
   85  8063     3
   10  8548     8
   73  6488     4
   62  8451     2
   51 11313     9
   19 10623     3
   71  8867     5
   36  6406     5
   26  8547     8
   50 10370     7
   10  9123     9
   98 11456     2
   48 10122     7
   43  6775     6
   86  8769     2
   96  8326     3
   38 11312     4
   71  9421     8
   14  9630     5
   75 10877     4
   33 11175     5
   50  7916    10
   17 11625     7
