 300
   21  3618     6
   31  1607     5
   88  5808     2
   45  2566    10
   25  7706     4
   42   768     5
   54  1673     2
   66  3126    10
    1  7018     3
   23  6596     9
   14  7213     6
   28  3461     2
   74  2241     2
   62  6480     1
   77  5387     7
    9  5531     5
    4  7240     5
   36  6458     9
   24   324     1
   69  6585     9
   84  5279    10
    5  5731     5
   55  6787     1
   27  2084     5
   43  3658     9
    7  8982     3
   83  7732     7
   72  2656     4
   85  2756     1
   41  6914     4
   20  4111     9
    6  6375     7
   72  8521     8
    7   707     1
   50  8941     6
   96  7015     2
   48  1475     6
    4  1402     8
   62   928     2
   48  8494     8
   26  7999     6
   76  8142     7
   76  2742    10
  100  1027     8
   37  5409     8
   52  8130     7
    8  6558     3
   41  3437     2
   87  5375     5
   32  6882     3
   10   810     1
   70  1442     4
   37  3401     8
   64  7597     1
   97  3526     9
   79  7059     6
   70  7366     4
   79  2046     5
   51   502     9
   55   910     4
   20  8960     9
   70  4614     8
   60  7285    10
   91  8269     6
   76  5321     8
   10  7014     5
   87  6071     8
   24  6797     3
   14  8416     2
   49  6999     9
   71  6078     1
   39  7202     8
   24  5929     6
   46  8820    10
   39  8230     6
   61  2125     3
   97  7738     6
   46  5575     8
    2  5563     5
   84  3901     1
   78  3245     1
   11  6373     5
   54  5343     4
   14  6646     8
   75  4758     6
   50  8869     3
   93  4493     4
   45  2911     9
   29  1702     8
   43  4996     2
   99  3822     2
   48  1450     6
   13   398    10
   59  1894     2
   39   506     2
   88  5719     7
   68  8908     6
   25  6578     9
   11  3304    10
   81  8112     8
   73  4365     7
   82   169    10
   20  6102     6
   97  1081     3
   28  8990    10
   58  5119     1
   58  3207     5
   25  7515     6
    4  1482     9
   59  8770    10
    8  2203     6
   81  4728     9
   70  5931     5
   61  7547    10
   94  2162     6
   44  1476    10
   11  7203     2
   87  6655     9
   88  4388     9
   39  8906    10
   29  2439     1
   87  8210    10
   87  1144     5
   41  2837    10
   45   891     1
   25  1651     7
   29  8557     7
   13   587     7
   50  8229     6
   40  2648     6
   94  8699     5
   22  3381     2
   21  2818     6
   14  5589    10
   19  4463     4
   48  2595     6
   72  1495     1
   76  7670     9
   72   898     1
   76  2978     9
   34  7227     9
   80  3102     6
   56  7706     7
    3  3946     3
   41  1436     6
   50   655     3
   47  5422     3
   51  8639     8
   36  7311     2
   34   597     1
   89  8333     7
   65   537     2
   21  8807     1
   76   264     2
    5  3374     2
   66   486     2
  100  1916     8
   34  2719     9
   78  1073     9
   49   932     3
   73  5367     5
   72   560     3
   71  4314     5
   94  8185    10
   85  6149     3
   89  8777     9
   42  1568     5
   57  7645     3
   64  7234     8
   14  2466     6
   32  1410     1
   98  5249     7
   94  5568     1
   88  9117     8
    1  9195     9
   34  7005     6
   37   560    10
   47  5405     2
   84  6432     3
   73  7871     1
   81  6003     2
   72  5552    10
   37  8409     3
    1  5597     3
   48  5817     1
   42  2571     4
   66  6084     4
   47  7733     9
   75  5290     2
   44  7157     3
   95  8666     2
   48  1445     6
   15  7718     6
   66  3767     6
   42   417     6
  100  4654     8
   54  3331     5
   83  1986     1
   57  3086    10
   18  1353     3
   97  4452     6
   88  4497     1
   16  6603     9
   90   808     6
   75  4401     8
   16  6586     8
   23  7813     2
   12  4961     7
   63  2778     9
    6  5033     5
   84  3620     8
   44  8781     1
   78  1372     4
   20  2816    10
   45  5166     3
   25  7190     5
   62  5387     3
   11  2037     7
   71  5710     3
   37  1465     5
   54  9195    10
   66  5163     4
   84  2910     1
   69  7700     5
   32  8931    10
   25  3328     6
   69  3142     2
   85  3050     5
    8  5314     7
   25  6229     2
    3  4403     7
    4   554     2
   13  1513     2
   18  1793     6
   93  1362     8
   87  5915    10
   34  8379     3
   16  9176    10
   99  1664     7
   97  1945     1
   21  4996     4
   82  5285     4
   40  1513     2
   99  6369     8
    2  8101     4
   85  6680     4
   23  4346     3
   64  4276     7
   95  8717     1
   94   844     6
  100  5741     1
   48  8699    10
   60  6008    10
   83  8652     2
   17  7187     4
   91  5726    10
    8  2767     7
   85  1116     6
   76  8776     4
   16  8081     3
   10  7345     7
   79  3967     1
   19  8635     5
   22  8859     9
   96  5761     6
   12   785     2
    9  5561     8
   30  4928     8
   27   749     1
    7  7226     5
   27  6873     9
   48  5746     5
   89  3298     9
   67  8387    10
   46  2902     3
   91  2187     2
   51  5854     3
   68  7249     5
   54  6463     8
   45  5359     4
   62  8094     1
   53  2992     8
   93  4846     4
   21  4889    10
   36  2431     9
    9  2820     8
   12  1403     9
   44  5198     6
   93  3936     3
   88   967     3
   59  4067     9
    3  2069     9
   66  4934     3
   78  3490     4
   24  1715     8
   62  1483     8
   90  4275     5
   33  7277     6
   92  6411     5
   16  5025     6
