 300
  100  3081     4
   44 10149    10
   88  5067     3
   24  8518     3
   95  5943     4
   58  3029    10
   35  2143     4
   91  4890     9
   35  7398     9
   55  9683     1
   86  1751    10
   47  3322     8
   63  5576    10
   22  3710     2
   16  5237     8
   63  9850     1
   50  2879     3
   65  3768     2
    7 10909    10
   31  2508    10
   63  3134     8
    7  8975     1
   46  7012     4
   68  8502     2
   33  9708     1
   77  5865     8
   60  3750     8
   24  5074     5
   17  3330     2
   20  3363     8
   43  8294    10
   17  4844     5
   64  2536     8
   30  2385     3
   40  2387     7
   58  6912     1
   88  3848     2
   74  2963    10
   49 10235    10
   22  9679    10
   28  1670     1
   35 10420    10
   69  2026     8
   91  5680    10
   56  3154     1
   85  5696     5
   54  4554    10
    6  4467     4
   50  7898     6
   60  4488    10
   36  5408     3
   12  9466     4
   67  2487     1
   82 10853     6
   80  6992     6
   99 10628     1
   58  5743     3
   40  9175     3
   22  4727     6
   74  7507     5
   59 10972     1
   65  2045     5
   91 10785     9
   23  2533     8
   94  2863     7
   30  2196     5
   81  7879     9
   81  5144     9
    3  3592     5
   29  7138     9
    3  3847     8
   31  3695     5
   63  6583     8
   72  4306     5
   21  7808     4
   19  8170     8
   56  8436    10
   75 10796     4
   24  1662     1
    6  5358     6
   34  4308     4
   60  5503     4
   17  3848    10
  100  5229     4
   41  5381     9
   97  9274     5
   98  4882     5
   98  9558     2
   36  7474     8
   20  8042    10
   72  6089     6
   95  7470     8
   84  8520     5
   62  5898     5
   17  8437     6
   78  9817     1
   92  6527     9
   97  5340     5
   59  3986    10
   94  8552     4
   25 10912     3
   62  6266     7
   25 10681     8
   88  6519    10
   33  9006     2
   45  7514     2
    7  3714     8
   89  6467     1
   20  7334     5
   31  3809     8
   94 10259     7
   53 10076     9
   90  7746     1
   11  3131     6
   53  4329     2
   31  2152    10
    7 10839    10
   50  7645     7
   29 10143     2
   43  7338     8
   70  4711     6
    1  5257     8
   37  3833     5
   53  2256     1
   62  9588     2
   53 10703     1
   31 10506     1
   53  5140     1
   50  5067     5
   89  3517    10
   47  2717     4
   75  5003     7
   50  8216     7
   71  2422     2
   62  9955     7
   83  6247     9
   16  8370     3
   69  2694     4
   71  1738     9
   35  4729     8
   99  4936     1
   65 10430     5
   88  3829     7
   88  1706     2
   75  2586     1
   40  6592     8
   19  2291     2
   82  2450    10
   90  3262     4
   47 10868     4
   24  8221     7
   59  6406    10
   47  5149     2
   60 10487     2
   11  7096    10
    9  3762     4
   13 10215     3
   42  6627     1
   62  7335     4
   62  4306     7
   30  8577     1
    8  8486     8
   36  7742     4
   80  5818     8
   79  9342    10
   98  6722    10
   62 10498     6
   95  6736     3
   66  7849     3
   33 10670     5
   29  9898     1
   64  1810     4
   97 10125     9
   16  2752     7
   52  1950     6
   72  1736    10
   56  7778     4
   70  2674     8
   54  2620     9
   45  9473     8
   17  2566     1
   77  9274     6
    3  4904     8
   63  6149     2
   37  8786     8
   14 10433     8
   71  8344     5
   50  8025    10
   55  6084     8
   33  4704     9
   12 10765     7
   85  3686     9
   40  2214     7
   47  7531    10
   64  7937     6
   19  9989     6
   45  3278    10
   26  7460     1
   13  5749     9
   11  9561     2
   58  7155     5
   42  4672     9
   74  9804     6
   55  6304     4
   58  5857     5
   26 10187     1
   26  6474     3
   13  2659     9
   95  1886     8
   79  7527     2
   57 10566     7
   12  2886     8
   56  5826     8
   60  4494     4
   74  7468    10
   93  3636     5
   74  3951     1
   45  4837     5
   43 10095     5
   29  8469     9
   77  7974     4
   54  9884     1
   13 10589     7
   17  8621    10
    1  6440     1
   77  7550     3
   35  7635     6
   45  8151    10
    3  4035     3
   47  2408     4
   55  6737     2
   61  9623     8
   89  5514     3
   29  5566     7
   15  4952     1
   46  9805     7
   54  4778     7
   41  9859     4
   58 10897     5
   49  5097     5
   20  6411     5
   15 10488     1
   60  6417     3
   76 10670     2
   75  4006     5
   34  2909     2
   69  3331     7
   48  6391     5
   78  6180     7
   11  2450     1
   77  3884     4
   55  3178    10
   64 10767     2
   90  3497    10
   71 10233    10
   65  6232     3
   66  9481     3
    5  6892     6
    9  3408     3
   69  2541     5
   52  7734    10
   64  8578     4
   29 10597     2
   40  2272     2
   93  3168    10
   43  4573     3
   86 10510     8
   47  6379     7
   84  3457     6
   44 10432     3
   96  9910     1
    3  8301     1
   58  9944     4
   56  5351     4
   79  7996     2
   33  2974     8
   89  6694     6
   47  9760     9
   81  7798     2
   67  1898     2
   57 10643     9
   57 10116     6
   21  3510     2
   21 10435     1
   46  2638     6
   92  2767     2
   85  5691     4
   12 10553     8
   97  8092     7
   94  7532     6
   80  2118     2
   48  4850     7
   58  5135     9
    8  1740     4
   88  5555     8
   50  6737     9
   51  4746     7
   74  5090     6
   96  2141     6
   35  6637     3
