 300
   71  3574     2
   27  4882     2
   53  1484     2
   80   562    10
   94  1771    10
   11   524     2
   31  5179     4
   54  5549     1
   79  5844     5
   31  3495     9
   10  1660     1
   84   287     1
   42  5855     3
   51  5286     4
   22  2077     5
   79  4308     5
   64   382     4
   42  5043     9
   66  4618     8
   71  5885     5
   99   461     2
   79  5572     3
   92  3643     9
   68  3231     5
   16  1265     2
   96  5458     2
   96  2256     4
   96  3035     1
   30   744     7
   87  4192     6
   67  1951     6
  100  4319     8
   13  3006     7
   20  3435     8
   80  4881     7
    6  4778     7
   30  3960    10
   11  3991     1
   60  4258     7
    8  3735     4
   42  1418    10
   70  5918     7
   92  4023     5
   83  1204     2
   20  5135     1
   13    31     9
   61  5512     7
   84  5518     4
   55  5075     8
   27  4062     4
   54  5334     8
   53  5536     9
    6  3565     7
   46  2908     7
   21  2699     3
   21  4830     8
   41  2298     9
   17  4955     7
   17  1797     9
   70  3042     5
    3  3079     3
   84  3749     4
   70  1293     3
   16    17    10
    3  1115     2
   50   106    10
   21  4795     6
   32  5076     1
   60  4098    10
   81  2985     2
   40  2743     4
    1  5516    10
   50  2834     8
   32   697     9
   84   652     1
   70  1901     9
   44   729     8
   45    95     8
   54  1351     2
   99  5804     5
   71  4157     2
    8   617    10
   52  5272     3
   76  1654     8
   53  3526     6
   72  1902     6
   97   416     6
   93  5824     5
   89   789     3
   14  2213     4
   63  2798     9
   91  3869     5
   98  5963     8
   33  4091     1
    6  3886     5
    1  1010     9
   83  4197    10
   27  2612    10
   32    17     9
   43  2226    10
    8  5597     2
   72  2760     3
   44  1674     9
   57  2363    10
    3  3457     1
   27  2326    10
   27  4265     8
   47  4186     8
   71  2421     7
   80  5617    10
   46  3922     2
   41   510     9
   88   165     9
   97  3125     5
   17  2165     6
   40  3691     5
   69  5027     1
   14  2581     2
   33  3446     9
   57  5817     3
   28  4795     5
   96   175     8
   48  3617     8
   26  4689     2
   28  4267     8
   54  1434     2
   26  5699     1
   11  2395     8
   81  4047     1
   58  5717     9
   53  4622     8
   88  3576     2
   29  2408     2
   96   227     6
   45  5940     1
   32  5866     2
   22  2553     6
   72  4136     9
   79  3984    10
   93  4975     2
   52  3684     8
   24  1837     1
   33  5485     1
   39  3850     7
   21  4963     6
   50  1582     6
   78  1472     1
   89  3922     6
   64  4164     8
   11  4918    10
   46  3670     8
   92  2890     2
    6  5094     7
   94  1218     5
   17  1511     4
   34  3292     5
   47  2653     7
   42  1142     4
   44  5687     2
   28   632     7
   99   790     2
   96  4240     9
   16  4208     9
   28  3199     3
   91  4468     5
   60  4080    10
   60  2997     5
   13   952    10
   32  2147     8
   38   912     4
    5  5927     2
   83  5832     6
   62  2750     5
   38  5344     2
   21  3613     2
   82  1644    10
   88   857     8
   99  5086     2
   71  5566     5
   52  5021     5
    9  3935     2
   16  3167     3
   43  1843     6
   14  2961     8
   10  4386     8
   59  3355     9
   47   184     2
   56   971     4
  100  4497     2
   91  5872     4
   83  1604    10
   99  5288     4
   86  4044     2
   99  5812     9
   26  2419     7
   77  2443     7
   58  3824     9
   86  5416     2
   89  3395     6
   90  5972     6
   23   259     5
   94  3254     7
   72  5735     1
   85  3010     9
   32  2529     9
   93  3280     2
   66  4654     9
   19  3387     6
   91  2297     4
   37  4152     4
   70  2340     1
  100   164     5
   53  1250     6
   12  4183     6
   14  3125     3
   62  5637     3
   71  1470     5
   61  3310     4
   18   540     6
   71  5968     7
   51  3113     7
    1  2144     6
   70  5187     1
   36  1089     9
   99  1888     5
   95  1537     7
   12  3532     5
   57  5712     3
   81   885     9
    1   859     1
   46  5615     8
    3  1144     3
   95  4113     8
   18  5282     9
   87  4154     2
   26   574     6
   10  2494     1
   53  2740    10
   45  3961     2
    1  4792     5
   90   823     3
   14   232     2
    1  4956     9
   42  2074     9
   26  4416     8
   14  2013     1
    4  1643     1
   97  5886     2
   74  5324     5
   21  2183     7
   67  5785     9
   24  2369     2
   22  4328     3
   36  4904     9
   60  3458     1
   20   148     7
   31   373     6
   72   922     6
   76  5860     9
   11  1258     4
   73  1782     6
   22  5407     7
   14  2402     7
   67  5896     3
   39  4621     6
    1   488     8
   93   401     9
   48  1046     6
   53  3229     8
   37  4362    10
   49  5838    10
   43  4052     1
   51  4594     1
   49  4726     9
   85    58    10
   77  2942     8
   63   671    10
   88  1701    10
   73  2759    10
   36  5996     5
    9  3885     7
   39  2475     8
   60  2296     7
   30  2144     9
   75  1311     7
   20  5755     7
   49  2293     5
    6  1684     3
   91   609     2
   25  2085     4
   16  2942     6
   64  2391     8
   46  1423    10
   30  5345     2
   30  2218     1
   84  6045     5
   30  5833    10
   23  2619     9
   32  1022     1
   83  2993     8
