 300
   98  7943     5
   15 13817     3
    5 14678     8
   77 16263     4
   27  7754     3
  100 12851     1
   73 13931     7
   92 17262     8
   13 12355     7
   61 15556     6
   92 12491    10
   94 12258     5
   87  7508     1
   40  6159     1
   92 16405     4
   31  6430     6
   19 11326     8
   92 14954     4
   59  7046     6
   86 16597     1
   46 11822     1
   60 10050     1
   14  9573     2
   79 16985     9
  100 16540    10
   22 17076     7
   47 11125     9
   39 10781     3
    6  9200    10
   77  6902     3
    8 12891     4
    4 11360     4
   92 14937     5
   13 10218     2
   80 10273     7
   18 16908     7
   12 17286     2
   53  6853     4
   10 16820     5
   25 12291     9
   13 16627    10
    1 11960     5
   18  7199     3
  100  6785     1
   40 12336     5
   10  6254     7
   31  7433     7
   59  6311     2
    1 15425     1
   89  8696     2
   44 17126     3
   47  9897     1
   48 12963     3
   57  9349     5
   26  9532    10
   48 12153     3
   79  9075     1
   72 14874     8
   87 17151     5
   85 12492    10
   49 15994     1
   94 12691     9
   88  6501     4
   40 13581     5
    6 17126    10
   68 10991     1
   58 13139     2
   18 17062     1
   20 12062     5
   67 12608     6
   43 12003     9
   33 11338     5
   68  7218     1
   60 13420     2
   32 12341     5
    8 13772     6
   70 13891     9
   62 13991     1
   66 14301     8
   71 11966     9
   50 16904     3
   10 14076    10
   17 16080    10
   98 12517     6
   67  6075     4
   42  8262     9
   46  7319     8
   45  9367     4
   14  5786     7
   32  7119     3
   29 16076     4
   62 15997     7
   25 14028     1
   17 16795     8
    1 12228     2
   31 13804    10
   84 10436     8
   59  8016     3
   48 13516     1
    3 16716     3
   25 14842     9
   90  8169    10
   35 10704     7
   92 16277    10
   50 15806     1
   67 17262     1
  100 12698     5
   19 12346     9
   28 13902     2
   65  9648     2
   89  6961     8
   78 13455     5
   75  6374     1
    6 17259     7
   76  8622    10
   41  6666     5
   47  8171     6
   21 10158     7
   86 10251     8
   61  8174     2
   52 11495     9
   15  8977     1
   22  6821     8
   77  8173    10
   31  8422     9
   23 13266    10
    7 16194    10
   14 13076     6
   81 15499     3
   54 12359    10
   16 12441     9
    6 12991     1
   43 14746     9
   51  5794     5
   97 11917    10
   93 13201    10
   18 17273     6
   97  7265     5
   11  8197     9
   46 13824     8
   61 11131     6
  100  9375     6
   23  9929     2
   36 11723     6
    5  9284     3
   99 12768     2
   77 12607    10
   52 11672     8
   19 17144     8
   62 17075     8
   12 14064     9
   71 11288     7
   76  8702     9
   33 15102     7
   47 13678     7
    6 11341     7
   55 11017     6
   53 12522     6
   20  7066     3
   36  9166     8
    6  7531     5
   35 13725     1
   41 16374     9
   49 16494     4
   86 13736     6
   38 10941     9
   42 12344     3
    3 13658     1
   34 12423     3
   52 14758     1
   48 10132     9
   95  6204     8
   52  6783     7
   71 14278    10
   30 12144     4
   56 10285     9
   69  9696     1
    6  7400     4
    7 16175     6
   88  9489     9
   68  7125     1
   19 12888     5
   58 14995     6
   44 10044    10
   52 10639     1
    4 11322     2
   49 15603     6
    6 15874     6
   56  6494     8
   69 16886     9
   42  7689     3
   62  8242     3
    3 13260     9
   82  6713     2
   11  7385     6
   89  9646     5
   19 11871    10
   52 13947     8
   92  5954     6
   53  6944     2
    4 11355     9
   40 10303     4
   47  7366    10
   55 12356     5
   10  7231     4
   77 13727     3
   10 16859     4
   79 11144     4
   83 15345     7
   17 15683     9
   66 14851     3
   50 16688     8
   35 11220     4
   23 12495     9
   93  9381     7
   86 16077     4
   27  6467     1
   42  7634     3
   92 14600    10
   83  7178     8
   10  7169     1
   34 16507     3
   44  9638    10
   13 14647    10
   15  5869     4
   55 11241     6
    2  6943     4
   34 11958     3
    7  7837     3
   93  7114    10
   87 13120     5
   10 13410     2
   32 11634     3
   33 14703     4
   64  8416     7
   42 13083     6
   10 11080     7
   74  7924    10
   20  6876    10
   92  9074     3
   91  6256     9
   86 15945     3
   42  8411    10
   26 11694     2
    8 11089     1
   35 12010     7
   12 10420     5
   35 11774     2
   77 13861     9
    4  7669     4
   17 13170     9
   87 15248    10
   37  6825     6
   61 17025     9
  100 12545     9
   52  6912    10
   15 10915     4
    1 13705     3
   86 13087     2
   21 12970     7
   94 15036     2
   72  8856     6
   31  9029     9
   26  9320     5
    5  6209    10
   95 11663     5
   68 16620    10
   15 11506     6
   69 13804     4
   87  6146    10
    6 14797     9
   59 14277     2
   72 16308     2
   48  5858     8
   85  8621     3
   80 10047     3
   83 12086     5
   96 13258     8
   15 16038     4
   59  8596     3
  100 15144     2
   31 11857     3
   46  6494     3
   36 16187     8
   91 11531     2
   45 13256     2
   88 17316     7
    6 16664     6
   46  9610     5
   73 13053     9
   26 12283     2
   40  7296     7
   45 16127     5
   57 15530    10
   65 10833     1
   50 16553     4
   51  9842     4
   32 10102     1
   64 10708     9
   19  6295     8
