 300
   39  3267     2
   84  2225     8
   87  5700     2
   91   650    10
   33  6288     7
   92  5527     2
   61  6461     7
   32  1432     3
   57  4532     8
   20  4773     1
   56  5834     1
   30    91     3
   92   550     1
   68  2061     5
   70  5443     9
   41  7382     5
   27  5811     7
   26  5528    10
   46  6729     5
   32  2996     5
   35   212     8
   18   995     9
    9  5680     3
   21   411    10
   88  4358     1
   97  6421     7
   10  3054    10
   60  6418     3
   39  4463     8
   83  6549     5
   28  3113     6
   78  7731    10
   67   931     2
   14   970     7
   68   538     9
  100  7220     9
    6  6498     8
   29  6999     5
   31   808     1
   63  3186     5
   49  3929     6
   86  6642     2
   92  3278     8
   40  4480     7
   53   860     7
   61   878     6
   80  4018     1
   80  6672     4
   87  6406     6
   26  2903     6
   11  1825     8
   21  6618     3
   44  3899     4
   19  7505     1
   41  7030     2
   31   413     4
   16  6082     7
   50  2241     1
   91  6832     6
   54  2702     4
   33   947     6
   18  2102     1
   32  2589     3
   99  1878     7
   32  3072     8
   99  3127     2
   98  1254     6
   37  1727     5
   28  2283     7
   29  2062     7
   99  4913    10
   77  6212     2
   14   861     8
   90   348     7
   17  2848     8
   67  1721     5
   51  1227     3
   96  6867     8
   46   549     8
   37  7633     8
   22  1927     4
   56  2375     5
   58  6408     1
   65  5826     7
   75  2036     6
   99  5595     3
   96  6240     1
   90   275     2
   49  7836     4
   87  5228     6
   44  2977     6
   81   939     9
    4  7331     7
   75  5567     9
   80  2818     6
   35  2560     5
   74   850    10
   78  4072     1
   72  4287     9
    2  3133     6
    6  6135     7
   70  1357     9
   78  1502     8
   20  6996     5
   60  1705     5
   94  4351     5
   86   873     9
   11  2933     8
   90  3374     3
   31  1423     7
   47  2722     5
   12  5301     6
   87  3798     2
    5  1287     6
   76  3283     3
   61  5835     7
    3  6883     8
   72  1680     3
   51  6111     9
   51  6876     1
   58  6908     9
   95  1244     4
   32  7815    10
   61  6396     6
   69  6811     2
   12  2790     5
   96  1112    10
   43  7662     1
   89  6863     5
   67  5399     9
   44  2951     7
   95  5154     2
   37  6757     7
   22  4453     4
   15  4306     6
   97   618     2
   16   961     9
  100  5180     5
    7  3552     9
    5  4335     1
   31  6603     2
   54  6274     4
   16  1793     7
   17  2558     3
   58  7562     9
   92  5077     9
   78   550     9
   61  6601     7
   63  6757     2
   28  6661     8
   11  5633     8
   21  5822    10
   22    62     1
   43  5605     7
   82  4374     5
   91  6874     2
   54   552     1
   77  5487     4
   33  6692     3
   43  7415     6
   44  3042     2
   77  1799    10
   38  4725     7
   81  1955     8
   98  6253     3
   52  1188     3
   77  2574    10
   14  7214     2
   51  6368     8
   84  6126     8
   18  3706     3
   81  5128     9
   37  4557     2
   34  5499     9
   98  7687     1
   95  4276    10
   26  2732     8
   75   393    10
   55  3034     7
   89  1645     9
    2  7054     7
   65   824     4
    9  7467     9
   24  7116     8
    7  6430    10
   90  3997     3
   14  6146    10
   61  6982     1
   67  1640     7
   46  4995     2
    3  6553     6
   10  4683     9
   23  6794     1
   40  3435     3
   91  6639     7
   21  5204     4
   91  4623     6
   68  1370     6
   34  4575     5
   41  3148     3
   51  7497     4
   52   437     7
   22   432     1
   87  4211     5
   86  5936     6
   19   275     2
   81   644     5
   11   825     4
   94   669     2
   36  3678     1
   99  2470     3
   96  7724     9
  100  4503     5
    8  2093     1
   19  6997     6
    7  3089     5
   97  6091     3
   32  5299     5
   67  2227     5
   64  7732    10
   78  2451     7
   69   937     1
   74  4572     8
    1  1402     7
    9  4372     4
   64  3368     5
   21  6606     1
   99  1152     9
   31  4739    10
   54  3338     6
   40  4300     1
   81  4393     3
    6  3775     3
   61  4733     2
   68   760     7
   91  1868     9
   80  5009     4
   49  1405     2
    2  2693     2
   73  5678     5
   84  5083     2
    1  5163     4
   68  5558     3
   83  1743     7
    8  7257     4
   87  4711     8
   90  4832     1
    5  5505     7
   19  2167     3
   57  7060     5
   68  5394     6
   96  4618     9
   25   153     6
   41  2123     4
   96  6020     6
   33  4526     9
    5  5492     8
   17  4783     6
   32  5679     7
   36  2388     8
   71   278     2
   71  2135     8
   16  6781    10
   76  4053     4
   32  6868    10
   84  7542     7
   66  5922     2
   11  4033     3
   32  1103     8
   67   771     4
   84  1868     8
   15  6187    10
   67  5935     7
   52  7426    10
   98    86     6
   75  5349     1
   39  4294     8
   88  4919     6
   79  3011     7
   57  6462    10
   44  4135     1
   47   562     3
   52  3237     9
   69  4289     6
   88  2686     7
   48  1414     4
    2   972     5
   92   334     4
   65  6197    10
   33  6651     1
   27  2722     1
   35  6475     1
    3   942     9
   43  1660     1
   10  2685     5
   34  7811     8
   27  1358     7
   76   763     7
   45  4001    10
   58  2462     5
