 300
   90  4044     2
   93  1333     4
   79  1770     4
   61  2151     2
   35  3122     9
   60  3727     8
    8  1026     2
    7  3331     4
    6  3375     4
   79  4431     6
   18  1951     3
   59  4436     6
   47  1339     8
   88   548     5
   35  1047     5
   49  3258     5
   69  4207    10
   15  3583     2
   77  1525     4
   57  1760     9
   63  1851     1
    1  1323     4
   58  3661     1
   54  1365     6
   38   862     9
   80  3811     9
   53  1201    10
   13   684     5
   17   378    10
   38  4478     7
   79  3996     8
    7  4423     2
   30  1277    10
   57  1232     2
   67  2039     4
   65  4399     8
   17   425     9
   75  3066     5
   71  3196     1
   22  3800     3
   53  2963     1
   89   612     4
   81  3702     9
  100  4303     8
   76  1161     8
   15   214     3
   49  3026     3
   44   834     8
   30  3798     4
   25    17     6
  100  2595     7
   93  1114     5
   26  1340     9
   57  1721     7
   46  2480     1
   63  2203     8
   37   997     5
   99  3682    10
   76  2887     2
   54  1376     5
   36  3626     6
   54  2349    10
   60  1265     6
   66   368     5
   10  3581     2
   27  3305     9
   30   232     3
   27  4007     1
    2  1836     4
    1  3428     4
   49  3272     3
   55   264     4
   89  4041     7
   29  2439     1
   54    32     1
   65   668     5
   44  2654     3
    2  3059     4
    8  1503     2
   74  1918     7
   27  3076     9
    8  4098     9
   66  3033     1
   52  4416     8
   65  1284     5
   12   978     1
   15  2085     5
    2  2282    10
   10   125     1
   90   437     7
   55  3658     4
   45  3752     6
   43  2787     6
   15   388     9
   10  4120     1
   53  1834     7
   41  3693     8
   40  4352     4
   80  1306     7
   43   995     1
   40  3246     7
   28    43    10
   97  1259     5
   29  2752     3
   56  2483    10
   50  1292     6
   93  3420     7
  100   603     3
   52  4351     9
    1   388     9
   73  2521    10
   79  2892     8
    8  4487     7
   39  1019     1
   30  2774     5
   73  1236     2
   50  1998     2
   45   324    10
   74  3518     1
   59  2124     2
   34   762     6
   28  2642     4
    4  1341     8
   77  3550     1
   42  3030     2
   13   926     8
   30   849     8
   83  2189    10
   52   743     1
    9  2155     4
   25  3185    10
   92  3989     8
   36  2199     4
   22  4445     5
   20  2207     1
   92   148     4
   72  1202    10
   12  1093     8
   92   751     7
   23  1019     9
   12  1481     7
   65  3272     6
    2  3912     6
   20  1434     3
    3  4292     6
   31  2152     1
   92  2670     5
   52  1755     8
   76  2477    10
   66  1654     5
   11  3879     9
    9  3239     5
   94  4296     8
   14   685     7
   86  2255     6
   36  2792    10
   27  1611     4
   15  3104     3
   18   447     9
   79  2355     5
   23   725     7
   43  3632     9
   70  1810     3
   59  2925    10
   65  3542     4
   89  4017     3
   50  3073     4
   36   210     3
  100   575    10
   42  3824    10
   59  1229     2
   12  2057     6
    6  2562     5
   60   607     7
   32  3491     9
    8  2319     1
   91  2759     7
   24  1627     3
   60  4075     8
   66   701     7
   89  3281     8
   70  3419     6
   75  3941     2
   82  3043     6
   84  4104     2
   60  1661     7
   17  1300     5
   11  1181     6
   74   231     9
   35  1747     4
   89  3537     1
   97   956     6
   78   845     3
   59   812     4
   56  3882     6
   42  4387     6
   47   295     6
    6  2420     9
   77    62     9
   47   871     6
   47  1710     8
   35  1292    10
   58  2929     1
   52  4273     2
   95  1899     7
   90  1885    10
   59  2058     2
   85   123     4
   13  3513     3
   19  1598    10
   50   825    10
    2  2260    10
   89   483     6
   24   231     1
   83   768     5
   72    52     8
   83  1893     8
  100  2068    10
   83  1234     4
   57  2125     7
   35  3816     4
   71   236     5
   54  3082     2
   13   127     7
   29  1049     8
   10  2429     7
   54  4514     3
   76  1344     3
   15   315     5
   31    42     1
   22  2215     8
   61  2025     3
   66  1334     1
   80   609     9
   12  1764     4
   60  3234     8
   69  2495     9
   71  3822     6
   44  3357     1
   82  1473     1
   89   885     6
   94  4183     1
   83  3733    10
   78  1368     1
   17  4415     1
   66  4502     5
   50  1421     8
  100  1773     8
   65  2036     4
   32  2656     1
   57  3899     4
  100  1317     7
    2  2893     5
   11  2446     6
   12  1444     4
   31  3942     3
   20   340     3
   66  1424     6
    6   752     5
   34   655     8
   96  1466     7
   28  2968     3
   95  2681    10
   62  2801     7
    8  3577     2
    7  4445     4
   22  1500     5
   76  1538    10
   77  3733    10
   65   323     5
   58  3012     1
   66    84     5
   59  4506     5
   40  2211    10
   44  1453     5
   76  4386     6
    5  2178     4
   93  2874     3
   76  1625     4
   70  4214     8
   24   996     4
   32   990     8
   70   997     5
   26  3889     9
   43  3436     3
   81  2442     8
   56  3297     1
   62  3777     5
   47  3866     3
   62  4049     6
   96  4432     2
   42   798    10
   90  2482     9
   90  2579     2
    4  3600     6
   97  1525     1
   97  2490     5
   25   565    10
   73  3064     1
   74  1688     4
