 300
   11  6236     5
   46  6827     8
   64 12788     8
   85  8523    10
   51 10479     1
   62  2030     7
   35  8496     8
   88 12720     7
   41  2750     1
   77 10195    10
   39  3212     5
   33  2627     5
   29 13221     3
    3 11058     1
   63  5279     4
   50   513     3
   75 12883     1
   85 10337     4
   39  9101     8
   30  1864     9
   53  7842     3
   26  6822     2
   31  9543     2
   79 12505     6
   93  3289     8
   39  8612     4
   46  2546     7
   58  2586     5
   97  9370     8
   64 12326     7
   77   603     6
    7  1955     3
   10  5502     4
   41 13391     3
   92 10478     2
   61  2329     5
    2  1769     9
   27  5323     9
   49  1398     1
   42  4520    10
    3  1866     9
   88  4611     5
   75  7148     4
   32  1435     1
   90  2017     6
   38 12427     7
   81  1949     4
   65  1248     7
   22  9113     1
   19 11051     1
   94  3112     6
   74  3303     4
   44  4221     3
   25 12656     8
   53  2157    10
   37  7510    10
   63  7616     1
   99  4703     6
   95 10096     5
   60  3335     8
   63  3378     3
   72 10700    10
   67  5290    10
   73  8880     7
   12 10440     2
   58  2117     2
   33 11210     1
   13 12209     1
   84  7440    10
   81 12609     2
   55  3078    10
   87  9307     9
   69  3568     7
   30 10226     3
   18 10743    10
   58  5585     2
   67  9002    10
   99 12693     3
   23  6833     8
   88  4463     1
   17 10092     4
   17  9946     4
   62  7766     4
   61   661     6
   41  8950     1
   14  9924     3
   98  8172     6
    4  2915     1
   13   976     9
   93  4617     1
   64  6250     8
   76  4354     1
   64  1665    10
   30 11541     8
   48 13235     7
   75 12105     1
   88     7     9
   80 10794     8
   88 10663     2
   72  7447     9
   61  9751     9
   42    89     1
   58  3103     7
   29 13319     5
   71 10316     4
   76   194     7
   87  5252     7
   38  5666     4
   74 12887     9
   10 12086     5
   25 10129     4
   91  9328     3
   26  8381     8
   87  4244     8
   52  9989     9
   66  3680     8
    1   516     1
   50  4510     5
   70  6595     9
   13  1492     9
   42  9127     5
   33 12846     6
   88  5847    10
    5 10793     4
   63 10736     4
   36  5431     7
   79  9247     5
   50 10743     2
   16  2573     4
   67  6259     6
   21  4539    10
   76 12325     3
    8  6349     7
   79  7642     7
    5 11992     8
   79  3013     1
   55  7837     3
   92  3593     4
   16  8679     4
   29  7073     2
    2  2028     9
   41  5157     7
   19  2749     5
   27 10409     6
   27  9401     4
   71 12739     3
   93   437     4
   28  9918     5
   20  3598     8
   62  7033     2
   41 11411     3
   62 12726     2
   95  6228     8
   28  3606     2
   66  9867     6
   57  3312     1
   64  9037     8
   45  5463    10
    6   404     3
   79 11611     2
   11 11723     6
   27  4943     3
   55 10284     4
   19  4420     3
    6 12586     9
   59  8625     1
   97  7434     3
   60  6772     2
   51 12218     5
   13  2461     7
   88   193     4
   53   595     3
   54  7619     4
    7  2943     8
   79 11004     9
   81  3369     8
   77  2030     1
   71 11441     2
    8 13287     2
   97  5629     8
   33  4823     4
   48 11047     4
   58  4703     9
   27 11051     2
   76  1001     6
   24   919     5
   84   711     2
   39 10039     4
   68  6382     5
   89  1115     4
   17  7998     5
   78  4453    10
   16  6059     6
   71  4631     9
   97  8874     3
   22  4993     5
   30 13256    10
   94  2656     6
   82 11766     7
   81 11823     4
    6  5118     2
   69 11959    10
   33 12418     7
   60 12737     5
   76  1251     7
   12  9770     5
   40  2454     3
   53  3282     7
   83  7560     7
   48  2090     4
   49  8911     5
   15 12383     1
   96 13137     8
    7 13614     4
   42  9782     2
   72   487     3
   30   881     8
   25 10494     3
   10 10526     7
   98  7263     2
   14 11610     7
   27  4873     1
   76 11717     2
   29  4017     3
   98  9504    10
   72  6939     4
   51  9011     8
   28  9109    10
   65  9595     9
   32  7125     4
    8  7280     4
   71  1061     1
  100  5433     3
   41  6047    10
   30   147     6
   76  6684    10
   52  2166     5
   70  2601     8
   28  9967     7
   34  9726     1
   18  4691     1
   77  5226     1
   49  8458     1
   14  4177     9
   84  5188     4
   90  4589     2
   85  4664     1
   13  6070     2
   14  1431     5
   94  1538     7
   10 13334     3
   28 13041     1
   21  6412     8
   85 11399     4
   56  3407     4
   18  2264     8
   56  4687     8
    6 12418     1
   45 11373     7
   21   631     7
   37  5892     5
   53  5002    10
   91  1693     7
   37 11326     8
   93 11049    10
   21  1840     3
   13  4359     7
   45 13215     4
   91  4442    10
   41   674     3
   79  9290     5
    9  9134     1
   17  5900     4
   27  4097     5
   22 13311     9
  100 11089     8
   17  8686     7
    6  4323    10
   13  3507     9
   31 10118     1
  100  5862     7
   23  3189     1
   58  9508     2
   20 12274     5
    7   937     5
   14 12915     6
   38   887     2
   63  5624     3
   20 11682     6
   82 12261     9
   84  6256     9
   57  3923     1
   35  3611     9
   75  7949     6
   94  1597     8
   28  1009     9
   95  9789     8
    6  5956     4
   72   573     2
   86   579     7
