 300
   85  5398     8
   45  2309     3
   99  1187    10
   27  8204    10
   92  8756     8
   56 10123     6
   60  5405     4
   16  1971     7
   25  3559     9
   81  2936     8
   90  6667     8
   88  4699    10
   78  2091     2
   11  5953     2
   15  9285     2
   94  5315     4
   99  4927     9
   68  7353     7
   44  7981     5
   56  3477     3
   72  1486     3
   91  7436     6
   34  9840     1
   78  9126     9
   18   759     5
   77  7380     2
   11  6378    10
   95  5515     8
   95   307     9
   95  4441     8
   61  5944     7
   80  5705     6
   39  6750     1
   60  7132     6
    6  3761     5
   31  5358     9
   16  7107     2
   66  9167     9
   46  7329     5
   40   517     1
   46  1954     6
   36  3847     3
   28  5216    10
   24  4046     8
   46  9800     4
   43  4353     1
   18  9361     1
   45  4579     2
   10  1557     7
   62  7193     6
  100  8056     5
   82  3044    10
   53  4480     1
   33  7748     6
   59  2021     9
   71  5240     5
    9  4979     7
   70  8399     9
   65   607     3
    4  5287     5
   64  2691     6
   26  6552    10
   84   844    10
    3  9442     7
   86  3536     5
   89  4605     5
   33  4651     5
    1   494     6
   55  3623     3
   78  1832     9
   41  1011     6
  100  5578     9
   14  5680     1
   68  6228     6
   24  9624     6
   60  5332     5
   10   432     6
   41  8837     7
    4  9911     7
   20  1990     3
    2  5881     2
    3  7819     1
    1  5034     2
   55   213     3
   35  5418     6
   60  7056    10
   25  5454     7
   44   249     2
   29  5306     9
   89  6061    10
   48  5536     7
   93  7998     4
   15  2464     9
   31  6380     6
   95  7291    10
    1  6000     4
   20   837     1
   28  1794     4
    1  6495     9
   74  4460     3
    6  3626     3
   41  7506     5
   74 10038     2
   19  9306     4
    9  3585    10
   97  9514     8
   78  4489     8
   19  4018     6
   38  8202     4
   81  4252     4
   38  6008     8
   40  3935     6
   84  1923     5
   39   894    10
   94  4148     8
   19  7342     1
   99  7950    10
   18  9602     5
   62  7591     2
   28  3108     8
    7  5515     4
   10  2979     9
   20   957     2
   21  7980     3
   40  9360     5
   15  8249     1
   21  3832     6
   59    48     5
   42 10044     5
   22   178     5
   33  4509     8
   47  3521     8
   62  7684     9
    6  4398     9
   66  2679     1
   71  1121     9
    2  3764     7
   43  7169     9
   89  5140     4
   39  1817     1
   24  1273     2
   27   999     1
   78  5752     6
    7  3197     7
   66  1894     1
   71  9901     3
   25   390     7
   64  9845    10
   89  9354     7
   87  7981     9
   92  2804     7
   95  4721     1
   96   812     7
   12  3762     8
   15  2552     3
   36    23     1
   26  1863     9
   36  6384     8
   95    72     6
   68  1758     4
   58  6563     3
   27  4581     3
   15  5279     2
   19  4099     1
   32  8980     2
   80  7959     2
   90  5220    10
   34  2595     8
   23  4980    10
   78   211     3
   73  4412     8
   47  6253     2
    5  1211     4
   51    16     4
   54  9450     9
   70  3105     4
   22  9917     6
   78  9840     5
   34  2802     4
   10  9123     3
   65  7673     3
   26  5606     1
    4  3695     3
   61  8486    10
   37  9369     9
   19  6247     6
   96  8509     1
   62  1083     8
   55  2483     4
   91  8582     6
   30  2841     2
   12  9046     6
   17  3014     8
   44  8121     3
   31  2996     6
   49  1845    10
   24  5931     5
   20  8217     5
   83  4440     7
   47   763     4
   98  8428     8
   55  8853     5
   93  7016     6
    2  9640     1
    6  8870     8
   46  6318     4
   72  2597     5
   27  8638     4
   24  6010     9
    6  5399     9
   37  7612     7
   88  3535     2
   31   857     9
   41  1158     9
   48  1872     1
   67    77     7
   59  7406     4
   44   233     2
   29  1160     4
   13  9889     7
   34  8815     7
   59  4001     6
   25  8786     3
   51  1680     5
    2  1974     8
   55  1634     8
   99  3526     4
   26  7906     2
   74  9851     3
   82  7966     1
   72  8669     6
   72  8131     1
   37  6671     5
   65  5537     2
   74  7622     2
   42  5392     3
   11  1706     5
   45    71     6
   69  3881     7
   34  7716     4
   51  5470     5
    5  1345     3
   22  1103     5
   81  6327     3
   45  2504     2
   70  2975     6
   48  6404    10
    4  9910     5
   14  3208     7
   76  7565     4
   16  9651     2
   47  1875     3
   34  1418     9
   41  8289     4
   97  3555     7
   36  3392     6
   95  9923     2
   96  7081     1
   62  1149     8
   69  9625     5
   77  4899     1
   34  9819     3
   40  7608     5
   14  1421     5
   98  5207     4
   13  5081     6
   55  6814     8
    8  6914     9
   58  5152     2
   23   547     4
   42  4481     2
    8   474     6
   28  1892     7
   64  5584     7
   89  6802     9
   73  4396     8
   34  8560     2
   36  3058     9
   76  4158     3
   47  1620     8
   12   474     2
   92  3661     5
   93  3495     1
   46  1893     1
   32  1801     8
   90  7050     8
   81  5285     6
   27  1576    10
   86  3983     8
   43  6435     4
   95  1053     5
   63  8883     8
   76  6106     7
   35  8661     9
   76   155     3
   73  1164    10
   47  3593     5
   31  6970     1
   81  8078     9
    5  8746     6
